0.140324617	6.467836045	7240	0.351047	149634	0.926584096	0.127003928	0.00382	0.621734	6.14E-09	0.46458	0.002206	0	0.923725	0.927524	98594	26367	310	23	0.523393	0.535549	0.373312	0.913253	64986	8.47E+04	96591	74194	3.51E+04	1.11E+05	91827	6.82E+04	3.76E+04	6.71E+04	73018	50003	3.20E+04	9.65E+04	79341	6.13E+04	6.50E+04	3.76E+04
0.140324617	6.467836045	10772	0.278706	146102	0.904399185	0.122763155	0.003469	0.509071	6.81E-09	0.74759	8243.623	8777.311	0.923725	0.927524	101117	32639	414	17	0.510822	0.531727	0.356809	0.944391	75709	1.34E+05	9454.7	1.63E+05	6.93E+04	5.36E+04	84877	1.07E+04	5.23E+04	9.65E+04	8028	1.01E+05	6.07E+04	4.71E+04	52375	8.28E+03	9.45E+03	8.03E+03
0.140324617	6.467836045	5859	0.16961	151015	0.963757232	0.071171258	0.001808	0.090068	2.01E-08	0.86892	23485.72	25324.53	0.923725	0.927524	140614	38715	484	36	0.565342	0.346244	0.300043	0.872671	6.64E+04	5.11E+04	1.37E+05	1.53E+05	26542	64714	1.01E+05	93565	5.95E+04	4.21E+04	1.01E+05	9.38E+04	24103	55833	7.67E+04	83138	51135	42079
0.140324617	6.467836045	12321	0.393165	144553	0.905173509	0.158049879	0.005336	1.108321	4.81E-09	14.8137	588.717	1036.302	0.923725	0.927524	91418	27795	345	18	0.687141	0.489201	0.387166	0.97201	6.35E+04	1.13E+05	1.37E+05	99030	35116	22434	42955	71252	5.83E+04	9.67E+04	1.01E+05	65147	30689	20425	37437	63239	63541	58302
0.140324617	6.467836045	7155	0.494437	149719	0.895387545	0.167592503	0.004047	0.715076	5.66E-09	1.12448	11974.16	11776.47	0.923725	0.927524	109767	35186	423	20	0.607606	0.548615	0.4681	0.911009	5.57E+04	1.13E+05	79424	99701	1.08E+05	7.96E+04	70402	54470	4.70E+04	9.67E+04	60102	33185	7.54E+04	7.16E+04	54516	38063	55717	33185
0.46890427	23.55150267	17662	0.320783	607271	0.539774067	0.27826698	0.003044	0.395355	7.70E-09	21.0413	24102.63	26541.76	0.959978	0.963757	1423768	543421	354	260	0.440047	0.536349	0.313197	0.964148	1.06E+05	3.51E+04	75291	99882	1.06E+05	87278	23388	86651	8.05E+04	2.63E+04	36581	80644	38191	61436	21645	78404	35073	26274
0.46890427	23.55150267	2173	0.136796	622760	0.965837997	0.066957106	0.003239	0.44946	7.21E-09	0.44931	31666.87	39292.64	0.959978	0.963757	1102709	406883	175	113	0.424098	0.538433	0.29684	0.999198	16043	3.51E+04	80178	7.25E+03	86984	6.33E+04	1.42E+05	1.03E+05	13612	2.63E+04	64440	5.99E+03	65569	4.62E+04	1.04E+05	90304	7247.5	5992.3
0.46890427	23.55150267	5362	0.313128	619571	0.925025171	0.113134906	0.002922	0.340803	8.57E-09	1.55066	0.00156	0	0.959978	0.963757	490279	147978	99	75	0.46104	0.501479	0.393995	0.891712	6.23E+04	7.23E+04	40857	97836	1.04E+05	52853	1.10E+05	0	5.15E+04	5.74E+04	35368	74811	65712	47651	83151	0.00156	40857	35368
0.46890427	23.55150267	18498	0.366791	606435	0.617308709	0.27541909	0.003072	0.312573	9.83E-09	13.624	26994.23	33252.94	0.959978	0.963757	1565924	611717	220	167	0.392717	0.416101	0.256551	0.971735	77630	5.11E+04	94156	52276	1.74E+05	50819	1.00E+05	30824	32366	4.28E+04	69089	47063	1.28E+05	44036	82651	24406	51066	32366
0.46890427	23.55150267	12318	0.444677	612615	0.895811755	0.193450834	0.004661	0.39598	1.18E-08	1.23952	23203.48	28983.26	0.959978	0.963757	1417953	550630	219	156	0.676686	0.229067	0.327398	0.705501	47420	7.37E+04	9.01E+04	4.12E+04	1.02E+05	0.00E+00	44734	57999	41311	5.74E+04	6.94E+04	3.51E+04	76886	4.67E+02	35506	44959	41188	35064
0.46890427	23.55150267	2166	0.10743	622767	0.962793833	0.060247464	0.003313	0.581451	5.70E-09	1.14226	7233.422	10322.15	0.959978	0.963757	381909	110802	61	56	0.675102	0.665846	0.582211	0.929905	71064	1.27E+05	9.01E+04	7.57E+04	1.02E+05	9.15E+04	1.29E+05	73685	42319	9.12E+04	6.94E+04	6.27E+04	76230	7.79E+04	93723	66273	71064	42319
0.46890427	23.55150267	14601	0.690028	610332	0.849432083	0.26680901	0.003131	0.489417	6.40E-09	0.47256	17112.69	19058.26	0.959978	0.963757	1123801	410800	176	124	0.455105	0.627489	0.414452	0.914453	1.55E+05	1.27E+05	5.56E+04	48138	60014	6.95E+04	53501	78026	1.12E+05	9.12E+04	4.19E+04	45565	50147	2.03E+04	39677	62551	48138	41863
0.180218432	13.45550907	15529	0.583315	223730	0.878710675	0.220827342	0.002979	0.25273	1.18E-08	13.8892	0.003488	0	0.939185	0.916431	150776	36992	31	17	0.554984	0.357937	0.245801	0.915764	1.81E+05	8.95E+04	71830	1.17E+05	80171	8.33E+04	7229.5	7.16E+04	1.32E+05	6.64E+04	61776	90830	68939	6.81E+04	4303.1	5.76E+04	7.18E+04	6.18E+04
0.180218432	13.45550907	3786	0.376379	235473	0.921869476	0.147337996	0.003779	0.47264	8.00E-09	2.38821	20425.44	22434.37	0.939185	0.916431	49108	10809	43	26	0.588555	0.415843	0.421199	0.786383	1.14E+05	8.95E+04	8.79E+03	9.84E+04	1.15E+05	67828	1.62E+05	94341	7.36E+04	6.64E+04	8.04E+03	4.13E+04	8.99E+04	58509	93506	77194	8787.7	8044.3
0.180218432	13.45550907	15028	0.548247	224231	0.910968478	0.220007378	0.002787	0.324039	8.60E-09	0.61127	467.3537	0	0.939185	0.916431	129558	33980	27	11	0.479335	0.524107	0.33498	0.931727	1.24E+05	1.26E+03	1.03E+05	38400	39293	1.55E+05	99964	1.01E+05	6.80E+04	1.82E+03	84272	34135	31667	1.09E+05	64121	82681	1264.4	1818.5
0.180218432	13.45550907	9896	0.40443	229363	0.449081122	0.442050831	0.002415	0.248163	9.73E-09	0.43695	11079.56	13254.61	0.939185	0.916431	883317	261703	250	153	0.586358	0.534734	0.381864	0.937483	4.71E+04	1.20E+05	5.04E+04	8.32E+04	1.34E+05	1.69E+05	84198	1.08E+05	3.62E+04	8.52E+04	3.58E+04	5.86E+04	1.04E+05	1.18E+05	44128	92033	47080	35791
0.471034033	23.49407876	4548	0.246624	562366	0.954495249	0.096991035	0.002086	0.206679	1.01E-08	13.7752	12108.84	13947.48	0.965156	0.954455	405512	111169	79	63	0.809955	0.596603	0.529379	0.985942	77337	1.21E+04	31722	1.17E+05	6.80E+04	1.24E+05	93594	1.25E+05	6.04E+04	7.62E+03	22397	73073	4.18E+04	8.66E+04	80810	9.92E+04	1.21E+04	7.62E+03
0.471034033	23.49407876	12268	0.500898	554646	0.643296208	0.301951895	0.00237	0.270636	8.76E-09	16.2621	36797.02	44693.83	0.965156	0.954455	785813	224888	192	120	0.408392	0.605515	0.342222	0.977202	4.17E+04	2.01E+05	8.78E+04	1.19E+05	0	1.02E+05	9.21E+04	44296	3.55E+04	1.24E+05	7.89E+04	1.02E+05	0.00156	85075	7.56E+04	34595	41668	35500
0.471034033	23.49407876	5236	0.208897	561678	0.975360499	0.075005453	0.002112	0.225669	9.36E-09	1.78696	12692.95	16024.42	0.965156	0.954455	119502	29886	44	39	0.646054	0.635944	0.491949	0.982803	4.77E+04	1.33E+05	77391	44628	1.02E+05	1.29E+05	67215	19884	4.35E+04	6.34E+04	73237	35370	80473	6.44E+04	59047	18335	44628	35370
0.471034033	23.49407876	9619	0.557171	557295	0.860951725	0.222381892	0.002991	0.273129	1.09E-08	1.15877	24600.24	32964.36	0.965156	0.954455	401441	110218	74	49	0.581828	0.38374	0.31819	0.912403	5.85E+04	1.33E+05	1.63E+05	1.34E+05	92974	13255	1.13E+05	28240	5.17E+04	6.34E+04	1.09E+05	1.09E+05	66823	11080	8.56E+04	22891	58498	51660
0.471034033	23.49407876	4232	0.218991	562682	0.971387456	0.085425425	0.003623	0.502751	7.21E-09	19.5228	21645.41	23387.92	0.965156	0.954455	157043	35915	52	33	0.545767	0.4813	0.432789	0.836123	2.79E+04	8.35E+04	1.49E+05	37233	5.83E+04	1.41E+05	1.07E+05	1.02E+05	2.59E+04	6.47E+04	7.66E+04	22986	5.13E+04	1.06E+05	8.62E+04	88556	27921	22986
0.471034033	23.49407876	8728	0.479402	558186	0.911017547	0.176346284	0.002486	0.272639	9.12E-09	2.0331	4303.148	7229.486	0.965156	0.954455	504154	125251	116	92	0.34332	0.554449	0.278053	0.985053	1.42E+05	5.84E+04	63312	52846	1.57E+05	1.51E+05	59619	94404	92809	5.01E+04	42492	47962	1.12E+05	1.05E+05	40879	87494	52846	42492
0.471034033	23.49407876	5632	0.648474	561282	0.885593085	0.220852617	0.003711	0.408893	9.07E-09	0.47858	6938.229	12497.53	0.965156	0.954455	671714	180796	149	109	0.675758	0.373205	0.385472	0.821877	0	1.54E+05	1.34E+05	8.28E+04	1.78E+05	9.38E+04	71762	1.29E+05	0	9.66E+04	88357	6.53E+04	1.25E+05	7.19E+04	46091	1.03E+05	0.00E+00	0.00E+00
0.269723333	18.68324774	10156	0.301374	241552	0.864207458	0.156905776	0.007242	1.09077	6.64E-09	14.9578	27569.75	32295.89	0.923453	0.878762	288996	89484	62	44	0.636591	0.261324	0.442072	0.64915	8.13E+04	4.78E+04	4.82E+04	1.10E+05	82377	1.02E+05	3.23E+04	1.21E+05	6.46E+04	3.75E+04	4.21E+04	8.29E+04	52444	67705	2.76E+04	86563	47770	37461
0.269723333	18.68324774	15817	0.413668	235891	0.473596039	0.390069037	0.004181	0.944928	4.42E-09	1.52342	17764.6	23353.42	0.923453	0.878762	1102090	296263	528	234	0.534356	0.679433	0.424353	0.969047	97254	1.43E+04	41791	1.02E+05	86263	6.08E+04	50362	28160	72682	9.68E+03	38462	85381	58853	5.24E+04	43833	22590	14300	9680.7
0.290957647	21.79272274	13722	0.652683	459376	0.885226982	0.262839366	0.002889	0.297892	9.70E-09	1.4577	19683.84	22940.21	0.950683	0.926586	167839	42157	37	27	0.609289	0.448572	0.304361	0.983336	33319	1.43E+04	48088	1.11E+05	33253	69437	73670	1.03E+05	24654	9.68E+03	43504	90520	26994	60231	56130	71430	14300	9680.7
0.290957647	21.79272274	13427	0.676287	459671	0.863570626	0.277902219	0.002815	0.325526	8.65E-09	0.49345	0.003216	587.0997	0.950683	0.926586	207513	56388	50	38	0.330412	0.516265	0.27186	0.965966	78256	8.04E+04	1.31E+05	1.13E+05	1.04E+05	34539	41981	1.06E+05	64692	7.46E+04	95461	99839	77083	26495	36681	83108	78256	64692
0.290957647	21.79272274	19838	0.527508	453260	0.912456612	0.194832396	0.00235	0.231927	1.01E-08	1.03365	8276.675	10746.3	0.950683	0.926586	221795	68297	26	18	0.396091	0.52762	0.285405	0.999698	1.56E+05	1.43E+05	7.14E+04	2.47E+04	1.47E+05	1.13E+05	5.11E+04	22311	1.04E+05	8.03E+04	5.68E+04	2.33E+04	96424	7.89E+04	4.28E+04	17413	24650	23291
0.290957647	21.79272274	4297	0.33896	468801	0.955634672	0.109326804	0.003555	0.360378	9.86E-09	1.91138	0.00156	0	0.950683	0.926586	194389	59134	51	44	0.493502	0.3584	0.230956	0.953634	0.00E+00	7.97E+04	1.11E+05	8.65E+04	1.58E+05	97126	2.34E+04	99429	0.00E+00	4.92E+04	80512	5.60E+04	98870	64578	2.30E+04	86635	0	0
0.290957647	21.79272274	20980	0.556912	452118	0.906335315	0.20536442	0.0022	0.184456	1.19E-08	8.82676	0.003488	0	0.950683	0.926586	328482	107000	50	41	0.588261	0.479067	0.493735	0.804715	7.57E+04	1.28E+05	1.65E+05	56627	1.01E+05	90920	79118	5719.1	5.58E+04	8.58E+04	1.22E+05	45143	85066	28675	65509	4042.4	56627	45143
0.290957647	21.79272274	7980	0.596636	465118	0.802511788	0.311348583	0.004266	0.553815	7.70E-09	1.71422	4042.368	5719.128	0.950683	0.926586	268993	73751	45	37	0.571301	0.382406	0.374055	0.861248	5.36E+04	24534	1.11E+05	8.73E+04	1.19E+05	1.39E+04	36164	77551	3.54E+04	21289	83466	8.27E+04	84309	1.21E+04	29998	61963	24534	21289
